,client_id,zendesk_calls
2557,45070,https://useblu.zendesk.com/agent/tickets/425916
2560,42615,https://useblu.zendesk.com/agent/tickets/435199
2562,43901,https://useblu.zendesk.com/agent/tickets/435201
2570,42961,https://useblu.zendesk.com/agent/tickets/435211
2584,23074,https://useblu.zendesk.com/agent/tickets/435229
2585,37604,https://useblu.zendesk.com/agent/tickets/435231
2594,16716,https://useblu.zendesk.com/agent/tickets/435243
2595,45897,https://useblu.zendesk.com/agent/tickets/435244
2596,11737,https://useblu.zendesk.com/agent/tickets/435246
2598,46639,https://useblu.zendesk.com/agent/tickets/435248
2600,31045,https://useblu.zendesk.com/agent/tickets/435250
2604,37998,https://useblu.zendesk.com/agent/tickets/435254
2606,11802,https://useblu.zendesk.com/agent/tickets/435256
2616,14644,https://useblu.zendesk.com/agent/tickets/435268
2619,12585,https://useblu.zendesk.com/agent/tickets/435271
2630,27409,https://useblu.zendesk.com/agent/tickets/435281
2635,44085,https://useblu.zendesk.com/agent/tickets/435289
2643,15112,https://useblu.zendesk.com/agent/tickets/435299
2651,42825,https://useblu.zendesk.com/agent/tickets/435307
2682,44822,https://useblu.zendesk.com/agent/tickets/435342
2686,44719,https://useblu.zendesk.com/agent/tickets/435346
2687,28340,https://useblu.zendesk.com/agent/tickets/435347
2693,41196,https://useblu.zendesk.com/agent/tickets/435354
2706,30526,https://useblu.zendesk.com/agent/tickets/435368
2708,23834,https://useblu.zendesk.com/agent/tickets/435371
2718,14027,https://useblu.zendesk.com/agent/tickets/435385
2719,13422,https://useblu.zendesk.com/agent/tickets/435386
2720,38382,https://useblu.zendesk.com/agent/tickets/427088
2743,30066,https://useblu.zendesk.com/agent/tickets/427242
2744,15236,https://useblu.zendesk.com/agent/tickets/427243
2747,34901,https://useblu.zendesk.com/agent/tickets/427248
2756,11891,https://useblu.zendesk.com/agent/tickets/427261
2757,13939,https://useblu.zendesk.com/agent/tickets/427262
2761,42678,https://useblu.zendesk.com/agent/tickets/427266
2784,26919,https://useblu.zendesk.com/agent/tickets/427292
2794,19618,https://useblu.zendesk.com/agent/tickets/427687
2795,43942,https://useblu.zendesk.com/agent/tickets/427688
2805,39008,https://useblu.zendesk.com/agent/tickets/437154
2815,28472,https://useblu.zendesk.com/agent/tickets/429397
2819,20744,https://useblu.zendesk.com/agent/tickets/429447
2820,19373,https://useblu.zendesk.com/agent/tickets/429455
2829,14626,https://useblu.zendesk.com/agent/tickets/429499
2831,13009,https://useblu.zendesk.com/agent/tickets/429513
2832,17478,https://useblu.zendesk.com/agent/tickets/437166
2837,19831,https://useblu.zendesk.com/agent/tickets/437115
2860,16750,https://useblu.zendesk.com/agent/tickets/429339
2861,15342,https://useblu.zendesk.com/agent/tickets/429340
2873,16211,https://useblu.zendesk.com/agent/tickets/429330
2874,11970,https://useblu.zendesk.com/agent/tickets/429331
2883,13499,https://useblu.zendesk.com/agent/tickets/429348
2890,13262,https://useblu.zendesk.com/agent/tickets/429358
2895,29412,https://useblu.zendesk.com/agent/tickets/429364
2897,39065,https://useblu.zendesk.com/agent/tickets/429366
2898,40924,https://useblu.zendesk.com/agent/tickets/429367
2901,43980,https://useblu.zendesk.com/agent/tickets/429370
2908,44745,https://useblu.zendesk.com/agent/tickets/429377
2923,28733,https://useblu.zendesk.com/agent/tickets/429392
2928,28102,https://useblu.zendesk.com/agent/tickets/429398
2931,16955,https://useblu.zendesk.com/agent/tickets/429402
2932,28393,https://useblu.zendesk.com/agent/tickets/429403
2936,42507,https://useblu.zendesk.com/agent/tickets/429407
2940,24411,https://useblu.zendesk.com/agent/tickets/429414
2948,44049,https://useblu.zendesk.com/agent/tickets/429427
2959,22894,https://useblu.zendesk.com/agent/tickets/429440
2966,18854,https://useblu.zendesk.com/agent/tickets/429448
2971,20358,https://useblu.zendesk.com/agent/tickets/429453
2976,41817,https://useblu.zendesk.com/agent/tickets/429459
2980,14207,https://useblu.zendesk.com/agent/tickets/429464
2986,37941,https://useblu.zendesk.com/agent/tickets/429474
2987,20863,https://useblu.zendesk.com/agent/tickets/429475
2999,42559,https://useblu.zendesk.com/agent/tickets/429489
3005,14059,https://useblu.zendesk.com/agent/tickets/429500
3007,15235,https://useblu.zendesk.com/agent/tickets/429501
3009,17965,https://useblu.zendesk.com/agent/tickets/429503
3010,18613,https://useblu.zendesk.com/agent/tickets/429505
3011,19725,https://useblu.zendesk.com/agent/tickets/429506
3012,38149,https://useblu.zendesk.com/agent/tickets/429507
3016,29354,https://useblu.zendesk.com/agent/tickets/429515
3023,20175,https://useblu.zendesk.com/agent/tickets/446657
3026,23349,https://useblu.zendesk.com/agent/tickets/451080
3029,41152,https://useblu.zendesk.com/agent/tickets/446670
3032,22726,https://useblu.zendesk.com/agent/tickets/446692
3037,18857,https://useblu.zendesk.com/agent/tickets/446729
3038,10285,https://useblu.zendesk.com/agent/tickets/446732
3039,22984,https://useblu.zendesk.com/agent/tickets/446737
3042,38972,https://useblu.zendesk.com/agent/tickets/446755
3073,14872,https://useblu.zendesk.com/agent/tickets/431628
3076,11201,https://useblu.zendesk.com/agent/tickets/431677
3089,46175,https://useblu.zendesk.com/agent/tickets/446666
3103,23807,https://useblu.zendesk.com/agent/tickets/431487
3118,46402,https://useblu.zendesk.com/agent/tickets/431503
3125,45299,https://useblu.zendesk.com/agent/tickets/431510
3131,30130,https://useblu.zendesk.com/agent/tickets/431515
3176,45914,https://useblu.zendesk.com/agent/tickets/431576
3177,13708,https://useblu.zendesk.com/agent/tickets/431577
3178,43642,https://useblu.zendesk.com/agent/tickets/431578
3184,41658,https://useblu.zendesk.com/agent/tickets/431588
3191,40660,https://useblu.zendesk.com/agent/tickets/431598
3237,16534,https://useblu.zendesk.com/agent/tickets/431649
3238,20049,https://useblu.zendesk.com/agent/tickets/431651
3246,30085,https://useblu.zendesk.com/agent/tickets/431659
3253,38546,https://useblu.zendesk.com/agent/tickets/431667
3271,45449,https://useblu.zendesk.com/agent/tickets/446675
3290,17063,https://useblu.zendesk.com/agent/tickets/446697
3322,43858,https://useblu.zendesk.com/agent/tickets/437163
3331,42690,https://useblu.zendesk.com/agent/tickets/437176
3363,31871,https://useblu.zendesk.com/agent/tickets/446713
3365,43654,https://useblu.zendesk.com/agent/tickets/441224
3369,25339,https://useblu.zendesk.com/agent/tickets/446718
3373,44125,https://useblu.zendesk.com/agent/tickets/446722
3390,22309,https://useblu.zendesk.com/agent/tickets/446744
3404,17178,https://useblu.zendesk.com/agent/tickets/446761
3405,42719,https://useblu.zendesk.com/agent/tickets/446762
3413,19574,https://useblu.zendesk.com/agent/tickets/446774
3414,43957,https://useblu.zendesk.com/agent/tickets/446775
3436,42698,https://useblu.zendesk.com/agent/tickets/446799
3440,14064,https://useblu.zendesk.com/agent/tickets/446807
3452,27979,https://useblu.zendesk.com/agent/tickets/446819
3460,14643,https://useblu.zendesk.com/agent/tickets/439324
3467,16333,https://useblu.zendesk.com/agent/tickets/442927
3479,25001,https://useblu.zendesk.com/agent/tickets/439214
3484,41066,https://useblu.zendesk.com/agent/tickets/439220
3486,19257,https://useblu.zendesk.com/agent/tickets/439222
3508,16720,https://useblu.zendesk.com/agent/tickets/439245
3509,43921,https://useblu.zendesk.com/agent/tickets/439246
3543,41385,https://useblu.zendesk.com/agent/tickets/439283
3553,42911,https://useblu.zendesk.com/agent/tickets/439295
3564,14397,https://useblu.zendesk.com/agent/tickets/439305
3565,20100,https://useblu.zendesk.com/agent/tickets/439307
3567,46461,https://useblu.zendesk.com/agent/tickets/439309
3573,43402,https://useblu.zendesk.com/agent/tickets/439315
3583,44693,https://useblu.zendesk.com/agent/tickets/439330
3588,38107,https://useblu.zendesk.com/agent/tickets/439335
3589,46622,https://useblu.zendesk.com/agent/tickets/439337
3596,26521,https://useblu.zendesk.com/agent/tickets/439346
3598,38674,https://useblu.zendesk.com/agent/tickets/439348
3601,11956,https://useblu.zendesk.com/agent/tickets/439351
3610,23919,https://useblu.zendesk.com/agent/tickets/439359
3612,40179,https://useblu.zendesk.com/agent/tickets/439361
3615,39802,https://useblu.zendesk.com/agent/tickets/439365
3616,43523,https://useblu.zendesk.com/agent/tickets/439366
3617,45701,https://useblu.zendesk.com/agent/tickets/439367
3619,28671,https://useblu.zendesk.com/agent/tickets/439371
3620,44205,https://useblu.zendesk.com/agent/tickets/439372
3623,25749,https://useblu.zendesk.com/agent/tickets/439375
3636,22252,https://useblu.zendesk.com/agent/tickets/448953
3637,15884,https://useblu.zendesk.com/agent/tickets/448965
3640,21113,https://useblu.zendesk.com/agent/tickets/448971
3644,20860,https://useblu.zendesk.com/agent/tickets/448990
3650,14386,https://useblu.zendesk.com/agent/tickets/449008
3665,21134,https://useblu.zendesk.com/agent/tickets/459218
3670,21819,https://useblu.zendesk.com/agent/tickets/449082
3671,14340,https://useblu.zendesk.com/agent/tickets/449086
3674,44036,https://useblu.zendesk.com/agent/tickets/459238
3682,39440,https://useblu.zendesk.com/agent/tickets/441149
3706,29099,https://useblu.zendesk.com/agent/tickets/441139
3710,13901,https://useblu.zendesk.com/agent/tickets/441144
3717,11117,https://useblu.zendesk.com/agent/tickets/441216
3721,31411,https://useblu.zendesk.com/agent/tickets/441221
3723,41288,https://useblu.zendesk.com/agent/tickets/441223
3734,42434,https://useblu.zendesk.com/agent/tickets/441236
3735,42558,https://useblu.zendesk.com/agent/tickets/441237
3738,44875,https://useblu.zendesk.com/agent/tickets/441240
3745,30139,https://useblu.zendesk.com/agent/tickets/441248
3755,14988,https://useblu.zendesk.com/agent/tickets/441260
3767,18237,https://useblu.zendesk.com/agent/tickets/441273
3780,37995,https://useblu.zendesk.com/agent/tickets/441286
3784,29123,https://useblu.zendesk.com/agent/tickets/441291
3791,38656,https://useblu.zendesk.com/agent/tickets/441301
3797,28162,https://useblu.zendesk.com/agent/tickets/441307
3798,24910,https://useblu.zendesk.com/agent/tickets/441309
3802,44506,https://useblu.zendesk.com/agent/tickets/441313
3804,29132,https://useblu.zendesk.com/agent/tickets/441315
3805,22791,https://useblu.zendesk.com/agent/tickets/441318
3808,42579,https://useblu.zendesk.com/agent/tickets/441321
3812,10572,https://useblu.zendesk.com/agent/tickets/441325
3818,17438,https://useblu.zendesk.com/agent/tickets/441331
3824,38728,https://useblu.zendesk.com/agent/tickets/441338
3835,42557,https://useblu.zendesk.com/agent/tickets/441353
3840,17053,https://useblu.zendesk.com/agent/tickets/441358
3850,20469,https://useblu.zendesk.com/agent/tickets/441369
3853,38071,https://useblu.zendesk.com/agent/tickets/441373
3859,22965,https://useblu.zendesk.com/agent/tickets/448950
3860,42588,https://useblu.zendesk.com/agent/tickets/448951
3865,25528,https://useblu.zendesk.com/agent/tickets/448958
3874,19127,https://useblu.zendesk.com/agent/tickets/448970
3893,24349,https://useblu.zendesk.com/agent/tickets/448994
3897,36119,https://useblu.zendesk.com/agent/tickets/449000
3951,46151,https://useblu.zendesk.com/agent/tickets/449065
3954,36290,https://useblu.zendesk.com/agent/tickets/449069
3983,9658,https://useblu.zendesk.com/agent/tickets/442888
3985,27691,https://useblu.zendesk.com/agent/tickets/442891
4006,28749,https://useblu.zendesk.com/agent/tickets/442994
4009,39921,https://useblu.zendesk.com/agent/tickets/450648
4010,46494,https://useblu.zendesk.com/agent/tickets/450649
4012,26036,https://useblu.zendesk.com/agent/tickets/443018
4013,30527,https://useblu.zendesk.com/agent/tickets/443020
4015,41092,https://useblu.zendesk.com/agent/tickets/442843
4016,30943,https://useblu.zendesk.com/agent/tickets/461353
4029,12630,https://useblu.zendesk.com/agent/tickets/442868
4044,40283,https://useblu.zendesk.com/agent/tickets/442870
4047,22014,https://useblu.zendesk.com/agent/tickets/442873
4051,38362,https://useblu.zendesk.com/agent/tickets/442878
4054,24872,https://useblu.zendesk.com/agent/tickets/442881
4056,46219,https://useblu.zendesk.com/agent/tickets/442883
4066,18011,https://useblu.zendesk.com/agent/tickets/442897
4077,12971,https://useblu.zendesk.com/agent/tickets/442912
4098,45787,https://useblu.zendesk.com/agent/tickets/442947
4101,38001,https://useblu.zendesk.com/agent/tickets/442951
4113,11454,https://useblu.zendesk.com/agent/tickets/442964
4130,42739,https://useblu.zendesk.com/agent/tickets/442991
4139,42990,https://useblu.zendesk.com/agent/tickets/443003
4144,42679,https://useblu.zendesk.com/agent/tickets/443007
4161,18452,https://useblu.zendesk.com/agent/tickets/459165
4170,15801,https://useblu.zendesk.com/agent/tickets/459174
4243,13096,https://useblu.zendesk.com/agent/tickets/459254
4246,12977,https://useblu.zendesk.com/agent/tickets/459258
4258,12611,https://useblu.zendesk.com/agent/tickets/451025
4262,15991,https://useblu.zendesk.com/agent/tickets/451047
4268,26925,https://useblu.zendesk.com/agent/tickets/450552
4270,20962,https://useblu.zendesk.com/agent/tickets/450554
4272,15305,https://useblu.zendesk.com/agent/tickets/450559
4289,22850,https://useblu.zendesk.com/agent/tickets/451074
4305,20866,https://useblu.zendesk.com/agent/tickets/451014
4321,42403,https://useblu.zendesk.com/agent/tickets/451028
4325,14060,https://useblu.zendesk.com/agent/tickets/451035
4333,19087,https://useblu.zendesk.com/agent/tickets/451048
4340,13905,https://useblu.zendesk.com/agent/tickets/451056
4341,46188,https://useblu.zendesk.com/agent/tickets/451057
4343,22314,https://useblu.zendesk.com/agent/tickets/451059
4351,16630,https://useblu.zendesk.com/agent/tickets/451067
4357,16640,https://useblu.zendesk.com/agent/tickets/451083
4358,38784,https://useblu.zendesk.com/agent/tickets/451084
4362,44452,https://useblu.zendesk.com/agent/tickets/451088
4363,31765,https://useblu.zendesk.com/agent/tickets/451099
4369,44880,https://useblu.zendesk.com/agent/tickets/451095
4371,12556,https://useblu.zendesk.com/agent/tickets/451098
4379,38418,https://useblu.zendesk.com/agent/tickets/461444
4414,46486,https://useblu.zendesk.com/agent/tickets/453032
4455,16329,https://useblu.zendesk.com/agent/tickets/453077
4460,37810,https://useblu.zendesk.com/agent/tickets/453085
4526,14580,https://useblu.zendesk.com/agent/tickets/455198
4539,10984,https://useblu.zendesk.com/agent/tickets/455213
4540,46616,https://useblu.zendesk.com/agent/tickets/455214
4545,41595,https://useblu.zendesk.com/agent/tickets/455220
4546,37779,https://useblu.zendesk.com/agent/tickets/455221
4548,13630,https://useblu.zendesk.com/agent/tickets/455225
4549,15008,https://useblu.zendesk.com/agent/tickets/455226
4553,40034,https://useblu.zendesk.com/agent/tickets/455230
4560,16434,https://useblu.zendesk.com/agent/tickets/455238
4567,38975,https://useblu.zendesk.com/agent/tickets/455246
4572,38825,https://useblu.zendesk.com/agent/tickets/455250
4582,20089,https://useblu.zendesk.com/agent/tickets/455263
4586,44657,https://useblu.zendesk.com/agent/tickets/455267
4590,42395,https://useblu.zendesk.com/agent/tickets/455275
4599,15652,https://useblu.zendesk.com/agent/tickets/455285
4614,23685,https://useblu.zendesk.com/agent/tickets/470576
4616,43616,https://useblu.zendesk.com/agent/tickets/470584
4678,42502,https://useblu.zendesk.com/agent/tickets/470572
4681,16957,https://useblu.zendesk.com/agent/tickets/470577
4685,43049,https://useblu.zendesk.com/agent/tickets/470581
4686,43286,https://useblu.zendesk.com/agent/tickets/470583
4705,44120,https://useblu.zendesk.com/agent/tickets/470607
4718,17286,https://useblu.zendesk.com/agent/tickets/456842
4754,44891,https://useblu.zendesk.com/agent/tickets/456912
4780,13781,https://useblu.zendesk.com/agent/tickets/456965
4789,38307,https://useblu.zendesk.com/agent/tickets/456957
4790,42613,https://useblu.zendesk.com/agent/tickets/456958
4829,14216,https://useblu.zendesk.com/agent/tickets/461395
4843,28470,https://useblu.zendesk.com/agent/tickets/461412
4936,43898,https://useblu.zendesk.com/agent/tickets/463808
4945,22039,https://useblu.zendesk.com/agent/tickets/463821
4959,43173,https://useblu.zendesk.com/agent/tickets/465719
4981,15238,https://useblu.zendesk.com/agent/tickets/465829
4983,29940,https://useblu.zendesk.com/agent/tickets/465831
4988,35459,https://useblu.zendesk.com/agent/tickets/465838
4992,26269,https://useblu.zendesk.com/agent/tickets/465842
5002,24247,https://useblu.zendesk.com/agent/tickets/465853
5012,12503,https://useblu.zendesk.com/agent/tickets/465865
5013,29839,https://useblu.zendesk.com/agent/tickets/465866
5014,41623,https://useblu.zendesk.com/agent/tickets/465868
5015,29175,https://useblu.zendesk.com/agent/tickets/465869
5016,23681,https://useblu.zendesk.com/agent/tickets/465870
5025,46549,https://useblu.zendesk.com/agent/tickets/465880
